id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
1975876,2021-03-21,Yeni tikili,9 / 17,134 m²,3,yoxdur,145 000AZN,vasitəçi (agent),"*  *  * Badamdar qesebesinde yeni tikili binasa gozel bir menzi deyerinden ucuz satilir...
✔Otaq sayi : 3 otaq
✔Sahesi: 134.m²
✔Mertebe: 9/17
✔Temiri: Temirsiz(PodMayak)
✔Qiymet: ✔145.000 ✔Azn Start qiymet
✔Senedleri:Muqavile(Kupca 2 aya verilecey)
✔Yaxinligda ,Mekteb,Marketler,Ushag baxcalari,Poliklinika , Xestexana ,Heyder parki ve.s kimi ingishaf etmish infrostruktur var
*  *  * DAHA ETRAFLI MELUMAT UCUN ZENG EDIN
✔",18,"Səbail r.
"," Badamdar q.
",,,,,
1975875,2021-03-21,Yeni tikili,10 / 17,101 m²,3,var,185 000AZN,vasitəçi (agent),"Coox Tecili Yasamal rayonu yeni tikili yasayis kompleksinde Yeni tikili binanın 17/10-cu mərtəbəsində yerləşən, sahəsi 101 m2 olan, 3 otaqlı (2 otaqdan düzəlmə),1 CI IŞIQLA bütün otaqlara pəncərə düşür - 1 s/q və 2 balkonu, əla təmirli mənzil satılır. İşıq, qaz, su daimidir. Həyətində boyuk filterli su çəni var.
Mühafizəli geniş həyət, (besedkalar), uşaqlar üçün meydança, sport trenajorları və basketbol kortu mövcuddur. Yeraltı dayanacağı vardir.
Sənədi Çıxarış.",42,"Yasamal r.
",,,,,,
1975871,2021-03-21,Köhnə tikili,2 / 5,41 m²,2,var,64 000AZN,vasitəçi (agent),Tecili:Nesimi r 5 mkr Moskva unvermaginin arxasinda 5in 2 cu mertebesinde artirma ile 1 otaqdan 2 otaga duzelmis menzil cox tecili satilir Binada qaz isiq su daimidir ev tam temirlidir yaxinda metro mekteb baxca bazar bir sozle gir yasa evdir xahis edirik ciddi wexsler elaqe saxlasin xidmet 1%,12,"Memar Əcəmi m.
"," Nəsimi r.
"," 5-ci mikrorayon q.
",,,,
1975869,2021-03-21,Yeni tikili,5 / 16,60 m²,1,var,80 000AZN,vasitəçi (agent),"Məktəbə baxır. Çıxarılış sənədi var. Endirim yerində danışmaq mümkündür.
Əlavə məlumat üçün zəng edə bilərsiniz.
Ofis haqqı 1%-dir.",41,"Həzi Aslanov m.
"," Xətai r.
",,,,,
1975867,2021-03-21,Yeni tikili,10 / 18,58 m²,2,yoxdur,155 000AZN,mülkiyyətçi,Elmler metrosuna yaxin Huseyn Cavid prospektinde cox prestij ustu aqlay vurulan binada 1/2 duzelme 10 /18 mertebesinde yerlewen umumi sahesi 58 kv olan super temir olan menzil satiram ! Cox bahali temir ! Binada qaz var ! Binaya yaxin mesafede bir nece mekteb ve uwaq baxcasi var ! 3 lift iwleyir ! Bir soznen cox gozel bina ve cox super temir !!,71,"İncəsənət və Mədəniyyət Un. 
"," Elmlər Akademiyası m.
"," Yasamal r.
"," Yasamal q.
",,,
1975866,2021-03-21,Yeni tikili,3 / 14,40.2 m²,1,var,49 000AZN,vasitəçi (agent),"Tək Şəxsiyyət Vəsiqəsi!!! Hazır İpoteka!!! Abşeron rayonu, Heydər Əliyev küçəsi Kristal Abşeron Yaşayış Kompleksində yeni tikili 14 mərtəbəli binanın 3-cü mərtəbəsində,ümumi sahəsi 40,20 kv.m olan, əla təmirli 1 otaqlı mənzil satılır. Kompleksdə 24 saat mühafizə sistemi, səssiz sürətli sigma liftləri, parkinq, binanın ətrafında yaşayış üçün zəruri olan hər cür iaşə obyektləri var. İnfrastuktur cəhətdən prespektiv ərazidə yerləşir: ətrafinda marketlər, məktəblər, bağçalar, avtobus dayanacağı. Qaz,su,isıq təchizatı daimidir, istilik sistemi kombidir, hol və sanuzel isti döşəmədir. Sənəd qanuni Kupçadır. Mənzil hazır ipotekadadır. İlkin ödəniş 33.000 Azn, bu günə qalan faizsiz qalıq borc (16000Azn) uzunmüddətli isə 4 il 7ay ərzində aylıq 505 Azn ödəməklə bu mənzilə sahib ola bilərsiz. Əlavə məlumat almaq üçün 24/7 WhatsApp + Telefon xətti 10:00 - 00:00 a qədər aktivdir
Şirkətin zəhmət haqqı 1% təşkil edir",47,"Abşeron r.
",,,,,,
1975864,2021-03-21,Yeni tikili,6 / 17,105 m²,3,var,134 000AZN,vasitəçi (agent),"Yasamal rayonu, Zərdabi kuçəsində yerləşən “ASP” Yaşayış Kompleksində mənzil təklif olunur!!! QAZLİ  Kupcali binada 3 otaqlı TƏMİRSİZ mənzil satilir.Bina möhtəşəm xarici görünüşə və dizayna malikdir.Mərtəbə 17\6 ,Ümumi sahəsi 105 kv.m.Qazi, suyu və işigi var daimi.1 eyvan və 1 sanuzel. Həyətə gözəl mənzərəsi var. Həyətdə uşaqlar üçün meydança, rahatlıq yüksək standartlarla, yaxşı inkişaf etmiş infrastruktura, surətli liftlər, avtomobillər uçun 2 mərtəbə yeralti dayanacaq. Kompleksə təhlükəsizlik xidməti 24 saat nəzarət edir.Qiymət 134 000 AZN
В Ясамальском районе, по улице Зардаби В ЖИЛОМ КОМПЛЕКСЕ “АСП” ПРЕДЛАГАЕТСЯ КВАРТИРА!!! В новостройке оснащенным оборудованием и строительными материалами мировых марок , продается 3-х  комнатную квартира ПОДМАЯК. Общая площадь 105 кв., Этаж 17/6. Квартире 1 балкон и 1 санузел. Панорама на город. Постоянное водоснабжение, газ и свет. Скоростные лифты, Паркинг в комплексе так же обеспечивает комфорт и спокойствие жителей и 24 часа охраняемый территории. Соседи очень культурные Цена 134 000 Азн.
",27,"20 Yanvar m.
"," Yasamal r.
"," Yasamal q.
",,,,
1975863,2021-03-21,Yeni tikili,5 / 6,54 m²,2,var,62 000AZN,mülkiyyətçi,"Alti mertebeli binanin 5 ci mertebesinde 2 otaqli orta temirli ev satilir.
Qiymeti qeyd olunub qiymete gore narahat etmeyin. Xahish edirem,bosh boshuna da narahat etmeyesiniz.",92,"Qaradağ r.
"," Sahil q.
",,,,,
1975861,2021-03-21,Yeni tikili,3 / 11,84 m²,2,var,112 000AZN,vasitəçi (agent),Cox..Cox..Tecili..Satilir...IPOTEKAYA YARARLI...Yeni Yasamalda Su polisinin yaninda Sakir MTK da Super temirli radnoy 2 otaqdir proyektde dəyişiklyliy olmayib otaqlar cox genisidir binanin qabaginda bina yoxdur yaninda mekteb baxca marketler var seherin istenilen yerine masrut xetleri bina cox elverisli yerdedir...Xahis olunur ciddi sexsler elaqe saxlasin...OFIS HAQQI 1%,28,"Yasamal r.
"," Yeni Yasamal q.
",,,,,
1975860,2021-03-21,Yeni tikili,4 / 18,68 m²,2,yoxdur,95 000AZN,vasitəçi (agent),"Yasamal rayonu Şərifzadə kucəsi, elit və yaşayışlı yenitikilidə, 1otaqlıdan uğurla 2 otağlıya düzəldilmiş manzil satilir. Əla planlaşdırılma. Mərtəbə19/4. Ümumi sahəsi 68 kv/m. 1bagl eyvan, 1 S/q var Əla infrostruktura var. Böyük həyət, uşaq meydançası, yeraltı parkinq, mərmər bloku, habelə iki ədəd sürətli lift, qorunan evi, uşaq bağçası var. Qiymət 95 000 AZN.
В Ясамальском районе по улице Шарифзаде Продаётся 1 комнатная квартира, удачно переделанная в 2-х комнатную квартиру в элитной и заселенной новостройке.. Отличная планировка. Этаж 19/4. Общая площадь 68 кв.м. 1 закрытый балкон, 1 с/у . Мраморный блок. Два скоростных лифта. Охраняемый дом, большой двор, детская площадка, подземный паркинг. Цена 95 000 AZN
",46,"20 Yanvar m.
"," Yasamal r.
"," Yasamal q.
",,,,
1975859,2021-03-21,Yeni tikili,3 / 19,130 m²,3,var,195 000AZN,vasitəçi (agent),"Tecili !!! Bu erazide bele qiymete ev yoxdur !!!  28 may Zabitler Parkinin yaninda Qanunu 3 otaqli menzil satilir.Umumi sahesi 120 kv.m dir , temiri gir yasadir, 2 sanuzell var hem yataq otaqinda hemde Hollda .Obeyktin ustu deyil yasayisin 2 ci mertebesidir.Qaz su isiq daimidir.ESYALAR ile birlikde satilir.Kupcalidir ,Ofis haqqi 1 %",29,"Zabitlər parkı 
"," Sirk 
"," Rusiya səfirliyi 
"," Azərbaycan Dillər Universiteti 
"," Nəsimi r.
",,
1975858,2021-03-21,Yeni tikili,5 / 17,103 m²,3,yoxdur,210 000AZN,vasitəçi (agent),"Tibb universiteti və M. Nağıyev (Semaşko) klinikasnin yanı. Tam yaşayış və qazlı bina. Yaxın günlərdə çıxarış (kupça) verilir. 5/17 mərtəbə. Sahəsi 102kv. 24 saat mühafizə olunan bağlı həyət. Tam sənədli 3 otaq . Gözəl planirovka. Yaşayış olmayıb. Zövqlü və bahalı dizayner təmiri. İşıqlı otaqlar. Bahalı mətbəx və dəhliz mebeli. Kondisionerlər və qabyuyan. Bahalı parket , isti döşəmə, kombi sistemi.",70,"Tibb Universiteti 
"," Nəsimi r.
",,,,,
1975855,2021-03-21,Yeni tikili,10 / 16,74 m²,1,yoxdur,110 000AZN,vasitəçi (agent),"Salam əleykum.
İnqilabda, Asan xidmətin arxa hissəsində, yeni təhfil verilmiş  binada, 18/10-cu mertebesinde yerleşen, Podmayaq, 74 kv.m sahəsi olan, 1 otaqli, açiq balkonu, mətbəxi, sanuzeli v.s olan mənzil 110000 manata Satilir.
Senedi müqavilədir.
Binanin avto parkinqi, həyəti , 24 saat kamera nəzarəti və mühafizə xidmeti, muasir tipli liftler və s. ile bina techiz olunmuşdur.
Elave melumat ucun zeng edin.
Xidmət Haqqimiz ""Alici"" Tərəfindən 1% Ödəniləcək.!",27,"Neftçi bazası 
"," TQDK 
"," Nəsimi r.
",,,,
1975852,2021-03-21,Köhnə tikili,5 / 5,61 m²,2,var,75 000AZN,vasitəçi (agent),Sabuncu rayonu Bakixanov qəsəbəsi Sərxan Marketin tam yaxinliginda 5 mərtəbəli Stalinka lahiyyəli binanin 5-ci mərtəbəsinda ümumi sahəsi 61 kv ibarət 2 otaqli mənzil BÜTÜN ƏŞYALARI İLƏ BİRLİKDƏ satilir.Qiymət 75000 Azn.,69,"Sabunçu r.
"," Bakıxanov q.
",,,,,
1975850,2021-03-21,Yeni tikili,12 / 17,120 m²,3,var,200 000AZN,vasitəçi (agent),Cox Tecili Satilir... 8 Noyabr metrosunun cixisinda metro ile mesafe 70 metr Gunesli MTK da 17 mertebeli binanin 12 ci mertebesinde radnoy 3 otaqli menzil esyalari ile birlikde tecili satilir...Yaninda mektebler baxcalar obyektler ticaret merkezleri marketler var seherin istenilen yerine masrut xetleri bina cox elverisli yerdedir 24 saat muhafize olunan heyeti...Xahis olunur ciddi sexsler elaqe saxlasin...OFIS HAQQI 1%,20,"Bakı Asiya Universiteti 
"," Nəsimi r.
"," 1-ci mikrorayon q.
",,,,
1975849,2021-03-21,Yeni tikili,10 / 14,87.6 m²,2,var,72 000AZN,mülkiyyətçi,"Mənzil 2 otaqlı olsa da, 3 otağa düzəltmək rahat olacaq və hər bir otağın pəncərəsi olacaqdır. Kupçası var və 87.6 kv/m yazılıb. Özüm ölçmüşəm 97 kv/m-dən çoxdur (müqaviləsində 97.7kv/m yazılıb). Heydər Əliyev prospekti və Hava limanı istiqamətində panaraması var, qarşısında da tikili yoxdur. Binanın mərkəzi istilik, isti su sistemi və 2 ədəd lifti mövcuddur. Maraqlanmaq istəyən buyurub baxa bilər.",90,"Sabunçu r.
"," Bakıxanov q.
",,,,,
1974368,2021-03-21,Yeni tikili,5 / 19,140 m²,3,yoxdur,154 000AZN,mülkiyyətçi,"
5ci mərtəbə 140 kv 
Bina təhvil verlib 
Evə baxıldığdan sonra qiymətdə razılaşmağ olar",34,"Xətai r.
"," Həzi Aslanov q.
",,,,,
1968171,2021-03-21,Yeni tikili,4 / 18,108 m²,2,var,149 000AZN,vasitəçi (agent),"Nərimanov rayonu, Y.V.Çəmənzəminli küçəsi ünvanında, Azadlıq prospekti və Səməd Vurğun küçələrinin kesishmesinde (Olimpik Starın yanı) yerləşən 1 girişli 2 yüksək mərtəbəli yaşayış kompleksinde yerlesen 18mertebeli binanin 4 cu mertebesinde 107.3 kv 2 otaqli podmoyak menzil satilir. evin 2 sanuzeli var. Bina yuksek keyfiyetle tikilib. Bina girilseri alman texnolgiya muhafize qapilari le tehciz edilib.",57,"Neftçi bazası 
"," Nərimanov r.
",,,,,
1975846,2021-03-21,Yeni tikili,13 / 14,50 m²,2,var,111 000AZN,vasitəçi (agent),"KUPÇALI QAZLI Tblisi, 8 noyabr Metro stansiyasına yaxın inşa edilmiş "" RAYS MTK "" -da 1 otaqdan 2 otağa çox ideal düzəldilmiş mənzil satılır. TƏCİLİDİR.",23,"Bakı Asiya Universiteti 
"," Nəsimi r.
",,,,,
1975845,2021-03-21,Köhnə tikili,1 / 9,53 m²,2,var,95 000AZN,mülkiyyətçi,"ev yaxsi temirlidir.pol parket .qaz,su,işıq daimidir.mərkəzləşdirilmiş istilik sistemi var.ətraf hər tərəf parkdır,yaşıllıqdır.azadlıq metrosuna yaxındır.blok təmirlidir.",71,"Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,
1975844,2021-03-21,Yeni tikili,11 / 17,140 m²,3,var,245 000AZN,vasitəçi (agent),"Papanin Hospitalinin yaxinliginda ""Rahat"" marketin ustunde,17 mertebeli yeni yasyis binasinin 11-ci mertebesinde umumi sahesi 140 kvm olan 3 otaqli yaxsi temirli menzil esyalari ile birlikde satilir.Qazi,suyu,isigi daimidir.Istilik sistemi kombidir.Sened kupcadir.Qiymetde razilasmaq olar.",21,"Bakı Asiya Universiteti 
"," Nəsimi r.
",,,,,
1974235,2021-03-21,Yeni tikili,14 / 18,114 m²,4,var,265 000AZN,vasitəçi (agent),"QAZ+KUPÇA. İPOTEKAYA YARARLİ.
Nərimanov metrosuna yaxin ""DOSTLUQ"" MTK-da 4 otaqli (3 OTAQDAN DÜZƏLİB) ƏLA TƏMİRLİ mənzil satılır. Binanın 14\18 mərtəbəsində yerləşir, sahəsi 114 kv/m. Binanın keyfiyyətinə söz yoxdur. Otaqlar genişdir, gözəl layihəsi var. yüksək İNFRASTRUKTURA malikdir. Böyük həyəti, 24 saat mühafizə xidməti, uşaq meydançası, 2 sürətli səssiz lift, 2 mərtəbəli yeralti parkinqi var. Başqa suallarnan bağlı əlaqə saxlaya bilərsiniz.

ГАЗ+КУПЧА. МОЖНО ИПОТЕКОЙ.
ближе метро Нариманов ""DOSTLUQ"" МТК продается 4-х комнатная (ПЕРЕДЕЛОНА из 3-Х) квартира СУПЕР РЕМОНТОМ. Квартира расположено на 14\18 этаже здания, площадью 114 кв/м. Там нет упоминания о качестве здания. Номера большие и имеют хороший проект. развитая ИНФРАСТРУКТУРА. Большой двор, круглосуточная охрана, детская площадка, 2 скоросной лифт, 2-х этажный подземный гараж. По другим вопросам можно связаться.",36,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,
1975840,2021-03-21,Yeni tikili,13 / 13,32 m²,2,var,42 000AZN,mülkiyyətçi,Dənizə mənzərəli 1in 2ye peredelka olunub. yeni temir olunub .36ci polis bolmesi ile uzbeuz hezi aslanov mansarddi kupcasi var qazi var,40,"Xətai r.
"," Həzi Aslanov q.
",,,,,
1975835,2021-03-21,Köhnə tikili,8 / 9,62 m²,2,var,74 000AZN,mülkiyyətçi,Ev təmirlidir. Müəyyən esyalar qalacaq. Evin arxa və önündə məktəb baxça var. 9/8 mərtəbə.,53,"Xətai r.
"," Köhnə Günəşli q.
",,,,,
1975833,2021-03-21,Yeni tikili,9 / 17,115 m²,3,var,245 000AZN,vasitəçi (agent),"Tecili !!! Elmler metrosunun yaninda Premium Yeni tikili binada 3 otaqli YEVRO temirli menzil satilir.Menzil 2 otaqdan 3 otaqa predelka olunub ve sahesi 110 kv.m-dir .Cox bahali temir olunub,satis ucun olmayib,Esyalar keyfiyyetli brend markalardandir.Binanın böyük, mühafizəli həyəti,mərmər döşənmiş bloku,yerüstü ve yeraltı dayanacaqı 2 ədəd lifti var. Kompleksə təhlükəsizlik xidməti 24 saat nəzarət edir.Bina kupcalidir",35,"Elmlər Akademiyası m.
"," Yasamal r.
",,,,,
1975832,2021-03-21,Yeni tikili,5 / 17,123 m²,3,var,200 000AZN,vasitəçi (agent),"Bakı şəhəri Nəsimi rayonu,Azadliq prospekti ""Neftçi"" bazasinin yaxınlığında yerləşən, yeni inşa edilmiş 17 mərtəbəli binanın 5-ci mərtəbəsində 3 otaqli ,super təmirli, 123 kv.m sahəsi olan mənzil satilir. Mənzildə su,qaz işıq, daimi fasiləsiz verilir.Bina “MTK”-a tərəfindən yüksək səviyyədə inşa edilib.Binanın geniş həyəti, uşaq əyləncə parkı,2 mərtəbə avtomobil dayanacağı, 24 saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir.Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib.Mənzil haqqında ətraflı məlumat almaq istəyənlər aşağıdakı telefon nömrələri ilə əlaqə saxlaya bilərlər.",50,"Neftçi bazası 
"," TQDK 
"," Nəsimi r.
",,,,
1970545,2021-03-21,Yeni tikili,13 / 16,95 m²,3,var,180 000AZN,vasitəçi (agent),"Xətai metrosunun üstü, 2 otaqdan 3 ə düzəldilmiş Kupçalı qazlı mənzil satılır. Mənzil uğurlu yatırım sayıla bilər. İcarə baxımından çox yararlıdır. Sizin ünvanda Real Əmlak CEYHUN m",31,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,
1975828,2021-03-21,Yeni tikili,12 / 16,85 m²,2,var,117 900AZN,mülkiyyətçi,"	Avtovağzal ilə üzbəüz ARMY marketin üzərindəki binada 2 otaqlı, ümumi sahəsi 85 kv m olan temirli, çıxarışlı mənzil satılır. Mənzildə su, qaz, işıq, daimidir, KATV, internet, telefon, kombi və kondisionerlə təmin olunub. 24 saat mühafizə vardır. Sanuzeldə isti pol vardır. Bina metronun 30 metr yaxınlığında yerləşir, şəhərin əksər hissələrinə binanın qarşısından marşrut xətləri gedir. Binanın yaxınlığında bütün iaşə obeyktləri (market,kafe, restoran və s) vardır, yaşayış üçün ideal yerdədir. 
	Mətbəx mebeli, hollda yerləşən mebel dəsti, kombi və kondisioner mənzildə qalacaqdır. 
	Nağd formada 117 900 AZN-ə satılır. Hazırda dövlət ipotekasındadır. Banka olan borc 70 min AZN təşkil edir. Mənzil sahibinə ilkin ödəniş qismində 47900 min AZN ödəməklə kreditlə 22 il 4 ay müddətinə almaq mümkündür. Aylıq ödəniş 523 azn və 36 azn sigorta haqqı. Həm nağd həm də ipotekanın ada keçirilməsi ilə alqı-satqı mümkündür. 
",512,"Avtovağzal m.
"," Binəqədi r.
"," Biləcəri q.
",,,,
1974397,2021-03-21,Yeni tikili,2 / 15,137 m²,4,var,212 000AZN,vasitəçi (agent),"COX COX TECILI; BINEQEDI R 9 MK terlan sadlig sarayinin yaninda
15 mertebeli binanin 2 ci mertebesinde 3 otagldan 4 otaga ugurla duzelmis umumi sahesi 137 kv/m olan super temirli menzil satilir binanin etrafinda butun iase abyektleri yerlesir
istirahet zonasi mekdeb baxca super market poctBina təhlükəsizlik kameralari ,mühafizə , 2 müasir lift . menzil sekilde gorunduyunen daha genis gozeldi
ve,s i, isti və soyuq su qaz daim var.
Qiymətdə real alıcıya endirim olacaq.
xais olunur real alicilar elaqe saxlasinlar XIDMET HAQQI 1% TESKIL",35,"Memar Əcəmi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,
1975826,2021-03-21,Yeni tikili,4 / 4,40 m²,2,var,57 000AZN,vasitəçi (agent),"Badamdar qəs, Endi marketin yaxinliğinda, 2 otaq, 4/4, 40 m2 yeni-tikilidə tam-əla təmirli mənzil satilir. Cixarişladir. Tam 2 otaqdir. Əşyalida satilir-68 min. Cox bahali və təzə  mebelləri var. Təmirdə cox bahali materiallardan istifadə olunub. Mansard mərtəbədir. Tabani 3 qat izolyasiya olunub, divarlar istilənib. Kombi sistemidir. Binada yaşayiş var. Mənzildə az yaşayiş olub. Fürsətinizi əldən verməyin. 
57 min. Talişdarda, Ramizin binasi 4/4 sağda
",62,"Səbail r.
"," Badamdar q.
",,,,,
